Purchase Memo,Recom. Qty,Item Name,Item ID,Display Name,Reorder Vendor Group,Item Status,30 Days,60 Days,90 Days,120 Days,4 Month Average,Availble to Promise,On Hand Available (Good),On Hand Deviated,On Hand Inspection,On Hand Label,On Hand Hold,On Hand Total (Good + Deviated),On Hand Total (Months),In Transit,Next Arrival Qty,Next Arrival Date,On Hand Total + In Transit,On Hand Total + Transit (Months),On Order (TO SHIP),Total Stock,Total Stock [Months],Item Weight,Item Weight Units,Maximum of Item Cubic Space,Total Available ,Admin Portal,Brand,Product Category,Vendor ID,Preferred Vendor,P.O.L,Item Description,Vendor Item #,Minimum of Vendor Price,Item Height1,Item Width1,Item Depth1,Item Height,Item Width,Item Depth,Item Shelf,Pallet QTY - NA,Pallet QTY - Euro,HI,TI,Planner ,Department,Product Sub Category,Maximum of Item - Inner Qty,Product Type,UPC Code,Available for Sale,Available for purchase,LCL Listed,4-Month Total Quantity Sold,Previous Year QTY Sold,Qty Committed,Qty Back Ordered,Preferred Vendor Min Qty,Minimum Monthly Qty,Minimum Stock
Label Current stock/Sell/Make Inactive,3.5,PAT028-ORG-CA,4025,La Molisana Organic Fusilli #28 10x500g,L.M._Pasta Organic,Active,0,0,0,0,0,,71,71,71,71,71,71,0,,,,,- None -,100,- None -,- None -,5440,g,.01711851,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Organic Fusilli #28 10x500g,13041409028,7.75,.0000186,.0000233,.0000395,18.6,23.3,39.5,1095,60,,6,10,- None -,Pantry,Short Cuts,10,Retail,28004690420281,Yes,Yes,Yes,0,453,71,,1000,,
- None -,3.5,PAT017-DR18-CA,3970,La Molisana Capellini #17 18x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,1012,1012,1012,1012,1012,1012,0,886,885,3/9/2026,,- None -,886,- None -,- None -,8440,g,.0115275,1008,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Capellini #17 18x450g,17010183017,10.125,.0000159,.000029,.000025,15.9,29,25,1095,112,,4,28,- None -,Pantry,Long Cuts,18,Retail,50779921000172,Yes,Yes,Yes,0,3584,4,,1000,,
- None -,3.5,PAT070-DR-CA,3974,La Molisana Elbows #70 12x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,2267.98,2267.98,2267.98,2267.98,2267.98,2267.98,0,3430,1500,4/12/2026,,- None -,6092,- None -,- None -,5870,g,.013910808,2216.98,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Elbows #70 12x450g,17010184070,6.75,.0000164,.0000211,.0000402,16.4,21.1,40.2,1095,98,,7,14,- None -,Pantry,Short Cuts,12,Retail,40779921000700,Yes,Yes,Yes,0,13081,51,392,1000,,
CONVERT TO COMPLIANT CAD PACK - LABEL UNIT AND CASE,3.5,PRM204-DR-IT,7309,La Molisana Fettuccine Egg #204 12x250g,L.M._Pasta Egg,Part,0,0,0,0,0,,,,,,,,0,240,240,3/9/2026,,- None -,240,- None -,- None -,4060,g,.0282,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Fettuccine Egg #204 12x250g,17440238204,7.394,.0000235,.00006,.00002,23.5,60,20,,60,,6,10,- None -,Pantry,Premium Nests,12,Retail,- None -,No,Yes,No,0,1826,,,500,,
- None -,3.5,PAT066-DR-CA,3976,La Molisana Farfalle 'Bow Ties' #66 12x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,13292.32,13292.32,13292.32,13292.32,13292.32,13292.32,0,,,,,- None -,3015,- None -,- None -,5980,g,.02141073,13280.32,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Farfalle 'Bow Ties' #66 12x450g,17010184066,7.02,.0000165,.0000267,.0000486,16.5,26.7,48.6,1095,72,,9,8,- None -,Pantry,Short Cuts,12,Retail,20779921000669,Yes,Yes,Yes,0,31249,12,159,1000,,
ORDER IN 500GR - DEVIATE LABEL/REPACK,3.5,PAR100-12-CA,4000,La Molisana Nidi '0' Capelli Angelo #100 12x450g,L.M._Pasta Speciali,Label,0,0,0,0,0,,60,60,60,60,60,60,0,427,331,4/1/2026,,- None -,1000,- None -,- None -,6380,g,.045999828,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Nidi '0' Capelli Angelo #100 12x450g,17020121100,9.342,.0000293,.0000588,.0000267,29.3,58.8,26.7,1095,40,,5,8,- None -,Pantry,Premium Nests,12,Retail,20779921001000,Yes,Yes,Yes,0,1492,60,2,1000,,
DEVIATION LABEL UNIT/CASE FOR COMPLIANCE,3.5,PALAT077-CA,4011,La Molisana Mafalda Corta #77 24x500g,L.M._Pasta Speciali,Label,0,0,0,0,0,,,,,,,,0,450,300,3/22/2026,,- None -,450,- None -,- None -,13050,g,.052038,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Mafalda Corta #77 24x500g,15010131077,15.00,.0000315,.000059,.000028,31.5,59,28,1095,32,,4,8,- None -,Pantry,Premium Short Cuts,24,Retail,18004690057701,Yes,Yes,No,0,1371,,4,1000,,
CONVERT TO 12/450GR - LABEL/REPACK,3.5,PAT064-DR24-CA,7320,La Molisana Peperini #64 24x500g,L.M._Pasta Traditional,Part,0,0,0,0,0,,,,,,,,0,168,168,4/18/2026,,- None -,168,- None -,- None -,,- None -,,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Peperini #64 24x500g,02010101064,15.00,,,,,,,1095,,,,,- None -,Pantry,Soup Cuts,24,Retail,- None -,No,Yes,No,0,4378,,,,,
CONVERT TO 450G PACK - DEVIATE LABEL UNIT AND CASE,3.5,PAR103-12-500-CA,7311,La Molisana Nidi '3' Tagliatelle #103 12x500g,L.M._Pasta Speciali,Part,0,0,0,0,0,,,,,,,,0,,,,,- None -,,- None -,- None -,6420,g,.045999828,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Nidi '3' Tagliatelle #103 12x500g,- None -,10.38,.0000293,.0000588,.0000267,29.3,58.8,26.7,1095,40,,5,8,- None -,Pantry,Premium Nests,12,Retail,- None -,No,Yes,No,0,554,,,1000,,
- None -,3.5,PAT006-DR18-CA,3978,La Molisana Linguine #6 18x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,3399,3399,3399,3399,3399,3399,0,43,43,3/22/2026,,- None -,3500,- None -,- None -,8830,g,.011671554,3339,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Linguine #6 18x450g,17010183006,10.125,.0000159,.0000289,.0000254,15.9,28.9,25.4,1095,112,,4,28,- None -,Pantry,Long Cuts,18,Retail,50779921000066,Yes,Yes,Yes,0,11978,60,,1000,,
- None -,3.5,PAT021-DR-CA,3987,La Molisana Pennoni Rigati #21 12x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,1439,1439,1439,1439,1439,1439,0,1355,923,3/22/2026,,- None -,3680,- None -,- None -,6020,g,.02542176,1433,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Pennoni Rigati #21 12x450g,17010184021,6.75,.0000182,.0000291,.000048,18.2,29.1,48,1095,48,,6,8,- None -,Pantry,Short Cuts,12,Retail,20779921000218,Yes,Yes,Yes,0,7020,6,240,1000,,
DEVIATION LABELING AND REPACKING,3.5,PATW028-DR-CA,4015,La Molisana Whole Wheat Fusilli #28 12x500g,L.M._Pasta Whole Wheat,Active,0,0,0,0,0,,49,49,49,49,49,49,0,135,90,4/1/2026,,- None -,300,- None -,- None -,6510,g,.019943,49,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Whole Wheat Fusilli #28 12x500g,15031350028,8.10,.00002,.0000385,.0000259,20,38.5,25.9,1095,63,,7,9,- None -,Pantry,Short Cuts,12,Retail,38004690612805,Yes,Yes,Yes,0,721,,,1000,,
CONVERT TO COMPLIANT CAD 500G PACK - LABEL UNIT AND CASE,3.5,PATGI061-IT,7226,La Molisana Grano Italiano Semi Di Melone #61 24x500g,L.M._Pasta Grano Italiano,Part,0,0,0,0,0,,,,,,,,0,168,168,3/12/2026,,- None -,168,- None -,- None -,553.3,lb,.019305,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Grano Italiano Semi Di Melone #61 24x500g  ,2010101061,15.00,.00003,.0000195,.000033,30,19.5,33,,42,42,,,- None -,Pantry,Short Cuts,24,Retail,1.80E+13,No,Yes,No,0,1662,,,,,
ORDER IN 24/500GR - DEVIATE LABEL/REPACK,3.5,PAT064-DR-CA,3988,La Molisana Peperini #64 12x450g,L.M._Pasta Traditional,Label,0,0,0,0,0,,504,504,504,504,504,504,0,,,,,- None -,2000,- None -,- None -,5750,g,.010374,4,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Peperini #64 12x450g,17010124064,6.75,.0000182,.000019,.00003,18.2,19,30,1095,120,,6,20,- None -,Pantry,Soup Cuts,12,Retail,20779921000645,Yes,Yes,Yes,0,4378,500,52,1000,,
- None -,3.5,PAT065-DR-CA,3981,La Molisana Orzo #65 12x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,4682,4682,4682,4682,4682,4682,0,,,,,- None -,240,- None -,- None -,5660,g,.010374,4668,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Orzo #65 12x450g,17010184065,6.75,.0000182,.000019,.00003,18.2,19,30,1095,120,,6,20,- None -,Pantry,Soup Cuts,12,Retail,10037212600015,Yes,Yes,Yes,0,8932,14,240,1000,,
- None -,3.5,PRM203-DR-CA,4021,La Molisana Tagliatelle Egg #203 12x250g,L.M._Pasta Egg,Active,0,0,0,0,0,,1007,1007,1007,1007,1007,1007,0,500,500,4/1/2026,,- None -,1958,- None -,- None -,3950,g,.0282,967,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Tagliatelle Egg #203 12x250g,17440238203,7.394,.0000235,.00006,.00002,23.5,60,20,730,60,,6,10,- None -,Pantry,Premium Nests,12,Retail,20779921002038,Yes,Yes,Yes,0,3266,40,,1000,,
Label Current stock/Sell/Make Inactive,3.5,PAT054-ORG-CA,4026,La Molisana Organic Lumache Rigate # 54 10x500g,L.M._Pasta Organic,Active,0,0,0,0,0,,40,40,40,40,40,40,0,60,60,2/20/2026,,- None -,240,- None -,- None -,5520,g,.017097472,2,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Organic Lumache Rigate # 54 10x500g,13041409054,7.75,.0000188,.0000232,.0000392,18.8,23.2,39.2,1095,60,,6,10,- None -,Pantry,Short Cuts,10,Retail,28004690420540,Yes,Yes,Yes,0,703,38,,1000,,
DEVIATION LABEL UNIT/CASE FOR COMPLIANCE,3.5,PAT066-FS-CA,3518,La Molisana Farfalle Bulk #66 2x10lb (Box),L.M._Pasta Bulk,Label,0,0,0,0,0,,157,157,157,157,157,157,0,210,105,4/18/2026,,- None -,415,- None -,- None -,9800,g,.03103905,52,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Farfalle Bulk #66 2x10lb (Box),01460315066,11.791,.0000205,.000049,.0000309,20.5,49,30.9,1095,56,,7,8,- None -,Food Service,Short Cuts,2,Retail,10037212506607,Yes,Yes,Yes,0,1707,,105,1000,,
- None -,3.5,PAT015-DR18-CA,3992,La Molisana Spaghetti #15 18x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,5580,5580,5580,5580,5580,5580,0,5285,224,3/12/2026,,- None -,5737,- None -,- None -,8600,g,.01175805,5516,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Spaghetti #15 18x450g,17010183015,10.125,.0000159,.000029,.0000255,15.9,29,25.5,1095,112,,4,28,- None -,Pantry,Long Cuts,18,Retail,50779921000158,Yes,Yes,Yes,0,22413,64,132,1000,,
- None -,3.5,PAT034-DR-CA,3972,La Molisana Cavatappi #34 12x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,850,850,850,850,850,850,0,2100,600,4/1/2026,,- None -,2150,- None -,- None -,5950,g,.017576336,842,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Cavatappi #34 12x450g,17010184034,6.75,.0000172,.0000236,.0000433,17.2,23.6,43.3,1095,90,,9,10,- None -,Pantry,Short Cuts,12,Retail,20779921000348,Yes,Yes,Yes,0,5783,8,,1000,,
Label Current stock/Sell/Make Inactive,3.5,PAT015-ORG-CA,4028,La Molisana Organic Spaghetti #15 18x500g,L.M._Pasta Organic,Active,0,0,0,0,0,,,,,,,,0,74,84,2/20/2026,,- None -,74,- None -,- None -,9220,g,.011991375,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Organic Spaghetti #15 18x500g,13041408015,13.95,.0000165,.0000285,.0000255,16.5,28.5,25.5,1095,84,,4,21,- None -,Pantry,Long Cuts,18,Retail,28004690420151,Yes,Yes,Yes,0,273,,1,1000,,
ORDER IN 24/500GR - DEVIATE LABEL/REPACK,3.5,PAR108-DR-CA,4008,La Molisana Fusilli Corti Bucati #108 12x450g,L.M._Pasta Speciali,Label,0,0,0,0,0,,7,7,7,7,7,7,0,,,,,- None -,,- None -,- None -,5950,g,.017834916,3,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Fusilli Corti Bucati #108 12x450g,17010184108,6.75,.0000173,.0000242,.0000426,17.3,24.2,42.6,1095,90,,9,10,- None -,Pantry,Premium Short Cuts,12,Retail,20779921011085,Yes,Yes,Yes,0,1662,4,,1000,,
DEVIATION LABELING AND REPACKING,3.5,PATW066-DR-CA,4014,La Molisana Whole Wheat Farfalle #66 12x500g,L.M._Pasta Whole Wheat,Do not Order,0,0,0,0,0,,201,201,201,201,201,201,0,108,108,2/20/2026,,- None -,108,- None -,- None -,6580,g,.0224504,93,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Whole Wheat Farfalle #66 12x500g,13031310066,8.10,.0000211,.00004,.0000266,21.1,40,26.6,1095,63,,7,9,- None -,Pantry,Short Cuts,12,Retail,38004690616605,Yes,No,Yes,0,618,,24,1000,,
- None -,3.5,PRM205-DR-CA,4020,La Molisana Pappardelle Egg #205 12x250g,L.M._Pasta Egg,Active,0,0,0,0,0,,845,845,845,845,845,845,0,790,100,4/18/2026,,- None -,1100,- None -,- None -,4100,g,.0282,810,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Pappardelle Egg #205 12x250g,17440238205,7.394,.0000235,.00006,.00002,23.5,60,20,730,60,,6,10,- None -,Pantry,Premium Nests,12,Retail,20779921002052,Yes,Yes,Yes,0,4147,35,,1000,,
- None -,3.5,PAT020-DR-CA,3985,La Molisana Penne Ziti Rigate #20 12x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,5779,5779,5779,5779,5779,5779,0,1438,720,3/9/2026,,- None -,9290,- None -,- None -,5920,g,.017576336,5771,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Penne Ziti Rigate #20 12x450g,17010184020,6.75,.0000172,.0000236,.0000433,17.2,23.6,43.3,1095,90,,9,10,- None -,Pantry,Short Cuts,12,Retail,20779921000201,Yes,Yes,Yes,0,27757,8,475,1000,,
ORDER IN 500GR - DEVIATE LABEL/REPACK,3.5,PAT061-DR-CA,3991,La Molisana Semi Di Melone #61 12x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,332.004,332.004,332.004,332.004,332.004,332.004,0,,,,,- None -,1564,- None -,- None -,5760,g,.010374,32.004,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Semi Di Melone #61 12x450g,17010184061,6.75,.0000182,.000019,.00003,18.2,19,30,1095,120,,6,20,- None -,Pantry,Soup Cuts,12,Retail,20779921000614,Yes,Yes,Yes,0,3373,300,,2500,,
DEVIATION LABEL UNIT/CASE FOR COMPLIANCE,3.5,PFLOUR05-CA,3533,La Molisana Pizza Semola Flour Di Grano Duro #603 12x1Kg,L.M._Flour,Label,0,0,0,0,0,,674,674,674,674,674,674,0,,,,,- None -,450,- None -,- None -,12590,g,.01924181,674,Admin Portal,La Molisana,Baking Ingredients,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Pizza Semola Flour Di Grano Duro #603 12x1Kg,15100702603,12.00,.0000214,.0000367,.0000245,21.4,36.7,24.5,365,45,65,5,9,- None -,Pantry,Flour and Baking Aids,12,Retail,18004690378240,Yes,Yes,Yes,0,2738,,,1000,,
- None -,3.5,PAT021A-DR-CA,3986,La Molisana Pennoni Lisci #21A 12x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,1759,1759,1759,1759,1759,1759,0,960,960,3/9/2026,,- None -,1960,- None -,- None -,6020,g,.02542176,1754,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Pennoni Lisci #21A 12x450g,17010184033,6.75,.0000182,.0000291,.000048,18.2,29.1,48,1095,48,,6,8,- None -,Pantry,Short Cuts,12,Retail,20779921001215,Yes,Yes,Yes,0,3898,5,,1000,,
DEVIATION LABELING AND REPACKING,3.5,PATW020-DR-CA,4016,La Molisana Whole Wheat Penne Ziti Rigate #20 12x500g,L.M._Pasta Whole Wheat,Active,0,0,0,0,0,,235,235,235,235,235,235,0,100,100,4/1/2026,,- None -,100,- None -,- None -,6480,g,.019216197,234,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Whole Wheat Penne Ziti Rigate #20 12x500g,15031350028,8.10,.0000237,.0000351,.0000231,23.7,35.1,23.1,1095,70,,7,10,- None -,Pantry,Short Cuts,12,Retail,38004690612003,Yes,Yes,Yes,0,1058,1,,1000,,
DEVIATION LABEL UNIT/CASE FOR COMPLIANCE,3.5,PAT022-FS-CA,3531,La Molisana Penette Bulk Rigate 4x3Kg,L.M._Pasta Bulk,Label,0,0,0,0,0,,231.75,231.75,231.75,231.75,231.75,231.75,0,264,192,3/22/2026,,- None -,272,- None -,- None -,12750,g,.030371784,159.75,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Penette Rigate 4x3Kg,12080125022,15.00,.0000241,.0000354,.0000356,24.1,35.4,35.6,1095,54,,6,9,- None -,Food Service,Short Cuts,4,Retail,08004690602218,Yes,Yes,Yes,0,1093,,,1000,,
DEVIATION LABEL UNIT/CASE FOR COMPLIANCE,3.5,PALAT071-CA,3990,La Molisana Rotelle #71 24x500g,L.M._Pasta Speciali,Label,0,0,0,0,0,,4,4,4,4,4,4,0,307,195,3/22/2026,,- None -,312,- None -,- None -,12710,g,.0366282,4,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Rotelle #71 24x500g,15010131071,15.00,.0000285,.000054,.0000238,28.5,54,23.8,1095,45,,5,9,- None -,Pantry,Short Cuts,24,Retail,28004690057104,Yes,Yes,No,0,727,,,1000,,
- None -,3.5,PAT037-DR-CA,3975,La Molisana Elicoidali #37 12x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,1793,1793,1793,1793,1793,1793,0,1008,336,4/1/2026,,- None -,1084,- None -,- None -,6050,g,.02141073,1785,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Elicoidali #37 12x450g,17010184037,6.75,.0000165,.0000267,.0000486,16.5,26.7,48.6,1095,56,,7,8,- None -,Pantry,Short Cuts,12,Retail,20779921000379,Yes,Yes,Yes,0,6376,8,76,1000,,
DEVIATION LABELING AND REPACKING,3.5,PATW015-DR-CA,4017,La Molisana Whole Wheat Spaghetti #15 18x500g,L.M._Pasta Whole Wheat,Active,0,0,0,0,0,,237,237,237,237,237,237,0,84,84,4/1/2026,,- None -,100,- None -,- None -,9390,g,.012008535,237,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Whole Wheat Spaghetti #15 18x500g,13031335015,12.15,.0000281,.0000259,.0000165,28.1,25.9,16.5,1095,84,,4,21,- None -,Pantry,Long Cuts,18,Retail,38004690611501,Yes,Yes,Yes,0,739,,,1000,,
DEVIATION LABEL UNIT/CASE FOR COMPLIANCE,3.5,PAB015-CA,6899,La Molisana Lupini Spaghetti 12x400g,L.M._Pasta Speciali,Label,0,0,0,0,0,,371,371,371,371,371,371,0,,,,,- None -,,- None -,- None -,5460,g,.01035996,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Lupini Spaghetti 12x400g,12911278616,11.40,.000029,.0000229,.0000156,29,22.9,15.6,1095,95,,5,19,- None -,Pantry,Bean Pasta,12,Retail,18004690486167,Yes,No,No,0,126,16,,1000,,
- None -,3.5,PAT022-DR-CA,3983,La Molisana Penne Mezzi Ziti #22 12x450g,L.M._Pasta Traditional,Active,0,0,0,0,0,,1160,1160,1160,1160,1160,1160,0,249,249,4/1/2026,,- None -,1000,- None -,- None -,5800,g,.01512,1158,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Penne Mezzi Ziti #22 12x450g,17010184035,6.75,.000018,.000021,.00004,18,21,40,1095,84,,6,14,- None -,Pantry,Short Cuts,12,Retail,20779921000225,Yes,Yes,Yes,0,4132,2,,1000,,
ORDER IN IT PACK - DEVIATE/ LABEL TO CAD,3.5,PRM204-DR-CA,4019,La Molisana Fettuccine Egg #204 12x250g,L.M._Pasta Egg,Label,0,0,0,0,0,,44,44,44,44,44,44,0,500,500,3/12/2026,,- None -,500,- None -,- None -,4060,g,.0282,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Fettuccine Egg #204 12x250g,17440238204,7.394,.0000235,.00006,.00002,23.5,60,20,730,60,,6,10,- None -,Pantry,Premium Nests,12,Retail,20779921002045,Yes,Yes,Yes,0,1826,44,,1000,,
DEVIATION LABEL UNIT/CASE FOR COMPLIANCE,3.5,PAG028-GF-CA,6192,La Molisana Gluten Free Fusilli #28 14x400g,L.M._Pasta Gluten free,Label,0,0,0,0,0,,383,383,383,383,383,383,0,199,199,3/22/2026,,- None -,200,- None -,- None -,6090,g,.026224,59,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Gluten Free Fusilli #28 14x400g,13090879028,17.36,.000022,.00004,.0000298,22,40,29.8,1095,50,,5,10,- None -,Pantry,Short Cuts,14,Retail,18004690470043,Yes,Yes,Yes,0,1385,4,,1000,,
DEVIATION LABEL UNIT/CASE FOR COMPLIANCE,3.5,PAT028-FS-CA,3520,La Molisana Fusilli Bulk #28 2x10lb (Box),L.M._Pasta Bulk,Label,0,0,0,0,0,,422.5,422.5,422.5,422.5,422.5,422.5,0,,,,,- None -,366,- None -,- None -,9760,g,.03010176,212.5,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Fusilli Bulk #28 2x10lb (Box),1800315028,11.338,.0000201,.000048,.0000312,20.1,48,31.2,1095,56,,7,8,- None -,Food Service,Short Cuts,2,Retail,10037212503040,Yes,Yes,Yes,0,1731,,266,1000,,
CONVERT TO 12/450GR - LABEL/REPACK,3.5,PAT048-500-DR-CA,7297,La Molisana Tubetti #48 24x500g,L.M._Pasta Traditional,Part,0,0,0,0,0,,,,,,,,0,128,128,3/12/2026,,- None -,128,- None -,- None -,5810,g,,,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Tubetti #48 24x500g,15010131048,24.134,,,,,,,,,,,,- None -,Pantry,Short Cuts,24,Retail,- None -,No,Yes,No,0,3445,,,1,,
ORDER IN 18/500GR - DEVIATE LABEL/REPACK,3.5,PAR003-DR-CA,4002,La Molisana Tripolina Lunga #3 12x450g,L.M._Pasta Speciali,Label,0,0,0,0,0,,149,149,149,149,149,149,0,,,,,- None -,,- None -,- None -,5790,g,.02794634,147,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Tripolina Lunga #3 12x450g,17020124003,11.016,.0000293,.000038,.0000251,29.3,38,25.1,1095,48,,4,12,- None -,Pantry,Premium Long Cuts,12,Retail,20779921000034,Yes,Yes,Yes,0,717,2,,1000,,
Label Current stock/Sell/Make Inactive,3.5,PAT341-FS-CA,3515,La Molisana Cavatappi Bulk #341 2x10lb (Box),L.M._Pasta Bulk,Do not Order,0,0,0,0,0,,237.5,237.5,237.5,237.5,237.5,237.5,0,,,,,- None -,,- None -,- None -,9730,g,.02884385,229.5,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Cavatappi Bulk #341 2x10lb (Box),1460315034,11.338,.0000193,.0000305,.000049,19.3,30.5,49,1095,56,,7,8,- None -,Food Service,Short Cuts,2,Retail,10037212503415,Yes,No,Yes,0,619,8,,1000,,
ORDER IN 24/500GR - DEVIATE LABEL/REPACK,3.5,PAT048-DR-CA,3997,La Molisana Tubetti #48 12x450g,L.M._Pasta Traditional,Label,0,0,0,0,0,,378,378,378,378,378,378,0,,,,,- None -,1744,- None -,- None -,5810,g,.0135072,378,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Tubetti #48 12x450g,17010184048,6.75,.000016,.000021,.0000402,16,21,40.2,1095,98,,7,14,- None -,Pantry,Short Cuts,12,Retail,20779921000485,Yes,Yes,Yes,0,3445,,,200,,
DEVIATION LABEL UNIT/CASE FOR COMPLIANCE,3.5,PRM312-CA,4005,La Molisana Cannelloni #312 Box 12x250g,L.M._Pasta Speciali,Do not Order,0,0,0,0,0,,5,5,5,5,5,5,0,,,,,- None -,,- None -,- None -,3800,g,.02258256,5,Admin Portal,La Molisana,Pasta,1041,LA MOLISANA * La Molisana Industrie Alimentari Spa,Salerno,La Molisana Cannelloni #312 Box 12x250g,15020114312,7.95,.0000231,.0000235,.0000416,23.1,23.5,41.6,1095,60,,6,10,- None -,Pantry,Specialty Cuts,12,Retail,18004690343125,Yes,No,Yes,0,234,,,1000,,
